    Step 	 temperature 	 pressure 	 Potential Energy 	 Kinetic Energy 	 Sum Energy
     280	 1.98291	 1.85883	        -3728.83	         2984.95	        -743.881
     281	 1.98615	 1.85167	         -3733.6	         2989.82	        -743.783
     282	  1.9886	  1.8475	        -3737.26	         2993.49	        -743.775
     283	  1.9903	 1.84633	         -3739.8	         2996.03	        -743.771
     284	 1.99121	 1.84837	        -3741.11	          2997.4	        -743.705
     285	 1.99167	 1.85222	        -3741.79	          2998.1	        -743.687
     286	  1.9917	 1.85769	         -3741.9	         2998.13	         -743.77
     287	 1.99059	 1.86712	        -3740.34	         2996.48	        -743.862
     288	 1.98772	 1.88269	        -3736.02	         2992.17	        -743.845
     289	 1.98347	 1.90289	        -3729.48	         2985.79	        -743.698
     290	 1.97928	 1.92224	        -3723.07	          2979.5	        -743.561
     291	 1.97647	 1.93582	        -3718.86	          2975.3	        -743.562
     292	 1.97521	 1.94308	        -3717.03	         2973.41	        -743.623
     293	   1.975	 1.94584	        -3716.73	         2973.08	        -743.646
     294	 1.97559	 1.94503	        -3717.57	         2973.97	        -743.604
     295	 1.97729	 1.93964	        -3720.06	         2976.52	        -743.544
     296	 1.98048	 1.92838	        -3724.88	          2981.3	        -743.581
     297	 1.98465	  1.9131	        -3731.33	         2987.57	        -743.768
     298	 1.98805	 1.90022	        -3736.67	         2992.66	        -744.005
     299	 1.98854	 1.89739	        -3737.53	          2993.4	        -744.135
     300	 1.98511	 1.90832	        -3732.29	         2988.25	        -744.042
     301	 1.97888	 1.92911	        -3722.65	         2978.91	        -743.747
     302	 1.97275	 1.94941	        -3713.16	         2969.71	        -743.447
     303	  1.9696	 1.95887	        -3708.33	         2964.99	        -743.338
     304	 1.97052	 1.95356	        -3709.81	         2966.36	        -743.442
     305	 1.97447	 1.93703	        -3715.94	         2972.29	        -743.647
     306	  1.9793	 1.91681	        -3723.36	         2979.53	        -743.828
     307	 1.98297	 1.90001	        -3728.95	         2985.05	        -743.902
     308	 1.98444	 1.89034	        -3731.12	         2987.25	        -743.867
     309	 1.98373	 1.88773	        -3729.95	         2986.18	        -743.773
     310	 1.98158	  1.8896	        -3726.61	         2982.95	        -743.655
     311	 1.97911	 1.89208	        -3722.78	         2979.25	        -743.533
     312	 1.97757	 1.89084	        -3720.37	         2976.94	        -743.428
     313	 1.97805	 1.88213	        -3721.04	         2977.67	        -743.377
     314	 1.98108	 1.86415	        -3725.64	         2982.21	        -743.424
     315	 1.98621	  1.8386	        -3733.46	          2989.9	        -743.564
     316	  1.9921	  1.8103	        -3742.46	         2998.74	        -743.716
     317	 1.99729	 1.78463	        -3750.33	         3006.53	        -743.808
     318	 2.00088	 1.76487	         -3755.7	          3011.9	        -743.799
     319	 2.00302	 1.75066	        -3758.78	         3015.12	        -743.657
     320	 2.00517	 1.73719	        -3761.77	         3018.35	        -743.424
     321	 2.00947	 1.71707	        -3768.06	         3024.79	        -743.268
     322	 2.01713	 1.68607	        -3779.66	         3036.28	        -743.389
     323	 2.02678	 1.64916	        -3794.52	         3050.76	        -743.759
     324	 2.03482	 1.61942	        -3806.95	         3062.82	        -744.126
     325	 2.03755	    1.61	        -3811.21	         3066.91	        -744.303
     326	 2.03304	 1.62755	        -3804.41	         3060.14	        -744.265
     327	 2.02161	 1.67071	        -3787.07	            3043	        -744.071
     328	  2.0053	 1.73187	        -3762.35	         3018.54	        -743.809
     329	 1.98703	 1.80029	        -3734.66	         2991.13	        -743.532
     330	 1.96993	 1.86436	        -3708.75	         2965.49	        -743.266
     331	 1.95689	 1.91328	        -3689.01	         2945.92	        -743.089
     332	 1.94977	  1.9399	        -3678.31	         2935.24	        -743.071
     333	 1.94883	 1.94306	        -3677.02	         2933.83	        -743.186
     334	 1.95289	 1.92691	        -3683.29	         2939.93	        -743.365
     335	 1.95996	 1.89866	        -3694.08	         2950.53	        -743.553
     336	 1.96788	 1.86625	         -3706.1	         2962.41	         -743.69
     337	 1.97495	 1.83613	        -3716.75	         2973.01	        -743.742
     338	  1.9803	 1.81178	        -3724.76	         2981.04	        -743.724
     339	 1.98384	 1.79394	        -3730.03	         2986.35	        -743.681
     340	  1.9858	 1.78202	        -3732.95	         2989.29	        -743.662
     341	 1.98633	 1.77564	        -3733.77	         2990.09	        -743.684
     342	 1.98534	 1.77518	         -3732.3	          2988.6	         -743.71
     343	 1.98286	 1.78053	        -3728.51	         2984.87	        -743.636
     344	 1.97986	 1.78821	        -3723.81	         2980.38	        -743.431
     345	  1.9783	 1.79113	         -3721.3	         2978.03	        -743.267
     346	 1.97962	 1.78386	        -3723.34	         2980.02	        -743.315
     347	 1.98341	 1.76791	        -3729.24	          2985.7	        -743.538
     348	 1.98756	 1.75068	        -3735.72	         2991.93	        -743.792
     349	 1.98965	 1.74071	        -3739.04	         2995.07	        -743.967
     350	 1.98808	 1.74361	        -3736.71	          2992.7	        -744.012
     351	 1.98265	 1.75992	        -3728.48	         2984.56	        -743.917
     352	 1.97475	 1.78483	        -3716.41	         2972.71	        -743.705
     353	   1.967	 1.80914	        -3704.51	         2961.09	        -743.427
     354	 1.96249	 1.82195	        -3697.58	         2954.32	        -743.259
     355	 1.96297	 1.81692	        -3698.43	         2955.04	        -743.388
     356	 1.96743	 1.79778	        -3705.43	         2961.73	        -743.699
     357	 1.97298	 1.77491	        -3713.99	         2970.06	        -743.935
     358	 1.97716	 1.75718	        -3720.31	         2976.32	        -743.983
     359	 1.97907	 1.74771	        -3723.12	          2979.2	        -743.921
     360	 1.97901	 1.74564	        -3722.95	          2979.1	        -743.857
     361	 1.97751	 1.74913	        -3720.68	         2976.86	        -743.825
     362	 1.97497	 1.75691	        -3716.88	         2973.04	         -743.84
     363	  1.9715	 1.76858	        -3711.65	         2967.84	        -743.811
     364	 1.96772	 1.78219	        -3705.81	         2962.16	         -743.65
     365	 1.96507	 1.79241	         -3701.7	         2958.19	        -743.512
     366	  1.9647	 1.79497	        -3701.17	         2957.64	        -743.525
     367	 1.96645	  1.7905	        -3703.87	         2960.27	        -743.605
     368	 1.96932	 1.78234	        -3708.27	         2964.57	        -743.701
     369	  1.9721	 1.77458	        -3712.54	         2968.74	        -743.806
     370	 1.97358	 1.77137	        -3714.85	         2970.96	        -743.886
     371	 1.97289	 1.77574	        -3713.85	         2969.93	        -743.925
     372	 1.96971	 1.78875	        -3709.05	         2965.15	        -743.901
     373	  1.9645	 1.80877	        -3701.12	         2957.34	        -743.784
     374	 1.95863	 1.83092	        -3692.18	         2948.54	        -743.641
     375	 1.95375	 1.84947	        -3684.75	         2941.21	        -743.538
     376	 1.95109	 1.86019	        -3680.72	         2937.22	        -743.497
     377	 1.95099	  1.8618	        -3680.71	         2937.07	        -743.636
     378	 1.95214	 1.85891	        -3682.69	          2938.8	        -743.888
     379	 1.95235	 1.85953	        -3683.09	         2939.11	        -743.981
     380	  1.9507	 1.86687	        -3680.47	         2936.64	        -743.824
     381	  1.9484	 1.87645	        -3676.78	         2933.18	        -743.603
     382	 1.94724	 1.88158	        -3674.98	         2931.45	        -743.531
     383	 1.94794	 1.87976	        -3676.08	          2932.5	        -743.575
     384	  1.9502	 1.87211	        -3679.47	         2935.88	        -743.583
     385	 1.95377	 1.85932	         -3684.8	         2941.24	        -743.556
     386	 1.95861	 1.84139	        -3692.09	          2948.5	         -743.59
     387	 1.96417	 1.82023	        -3700.52	         2956.85	        -743.673
     388	 1.96957	 1.79915	        -3708.65	         2964.94	        -743.708
     389	  1.9743	 1.78004	        -3715.69	         2972.03	        -743.653
     390	  1.9787	 1.76187	        -3722.16	         2978.63	        -743.532
     391	 1.98369	 1.74158	        -3729.55	         2986.12	        -743.432
     392	 1.98992	  1.7171	        -3738.93	         2995.47	        -743.463
     393	 1.99682	 1.69073	        -3749.45	         3005.82	        -743.637
     394	 2.00254	 1.66936	        -3758.23	         3014.39	        -743.844
     395	 2.00489	 1.66083	         -3761.9	         3017.93	        -743.971
     396	 2.00252	    1.67	        -3758.33	         3014.36	        -743.968
     397	 1.99539	 1.69676	        -3747.51	         3003.67	        -743.838
     398	 1.98484	 1.73613	        -3731.48	         2987.85	        -743.633
     399	 1.97301	 1.78012	        -3713.54	          2970.1	        -743.438
     400	 1.96207	 1.82062	        -3696.98	          2953.7	        -743.286
     401	 1.95384	 1.85088	        -3684.52	         2941.35	        -743.173
     402	 1.94958	 1.86605	         -3678.1	         2934.95	        -743.146
     403	 1.94962	 1.86458	        -3678.25	         2935.02	        -743.233
     404	 1.95326	 1.84894	        -3683.84	         2940.48	         -743.36
